component,stream,case,member_id,variable,start_time,end_time,time_range,long_name,units,vertical_levels,frequency,path
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,albsni,1878-01,1902-12,187801-190212,snow/ice broad band albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.albsni.187801-190212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,albsni,1903-01,1927-12,190301-192712,snow/ice broad band albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.albsni.190301-192712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,albsni,1928-01,1952-12,192801-195212,snow/ice broad band albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.albsni.192801-195212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,albsni,1953-01,1977-12,195301-197712,snow/ice broad band albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.albsni.195301-197712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,albsni,1978-01,2002-12,197801-200212,snow/ice broad band albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.albsni.197801-200212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,albsni,2003-01,2017-12,200301-201712,snow/ice broad band albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.albsni.200301-201712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidf_ai,1653-01,1677-12,165301-167712,near IR diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidf_ai.165301-167712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidf_ai,1678-01,1702-12,167801-170212,near IR diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidf_ai.167801-170212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidf_ai,1703-01,1727-12,170301-172712,near IR diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidf_ai.170301-172712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidf_ai,1728-01,1752-12,172801-175212,near IR diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidf_ai.172801-175212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidf_ai,1753-01,1777-12,175301-177712,near IR diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidf_ai.175301-177712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidf_ai,1778-01,1802-12,177801-180212,near IR diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidf_ai.177801-180212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidf_ai,1803-01,1827-12,180301-182712,near IR diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidf_ai.180301-182712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidf_ai,1828-01,1852-12,182801-185212,near IR diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidf_ai.182801-185212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidf_ai,1853-01,1877-12,185301-187712,near IR diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidf_ai.185301-187712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidf_ai,1878-01,1902-12,187801-190212,near IR diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidf_ai.187801-190212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidf_ai,1903-01,1927-12,190301-192712,near IR diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidf_ai.190301-192712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidf_ai,1928-01,1952-12,192801-195212,near IR diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidf_ai.192801-195212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidf_ai,1953-01,1977-12,195301-197712,near IR diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidf_ai.195301-197712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidf_ai,1978-01,2002-12,197801-200212,near IR diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidf_ai.197801-200212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidf_ai,2003-01,2017-12,200301-201712,near IR diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidf_ai.200301-201712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidr_ai,1653-01,1677-12,165301-167712,near IR direct albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidr_ai.165301-167712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidr_ai,1678-01,1702-12,167801-170212,near IR direct albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidr_ai.167801-170212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidr_ai,1703-01,1727-12,170301-172712,near IR direct albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidr_ai.170301-172712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidr_ai,1728-01,1752-12,172801-175212,near IR direct albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidr_ai.172801-175212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidr_ai,1753-01,1777-12,175301-177712,near IR direct albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidr_ai.175301-177712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidr_ai,1778-01,1802-12,177801-180212,near IR direct albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidr_ai.177801-180212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidr_ai,1803-01,1827-12,180301-182712,near IR direct albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidr_ai.180301-182712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidr_ai,1828-01,1852-12,182801-185212,near IR direct albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidr_ai.182801-185212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidr_ai,1853-01,1877-12,185301-187712,near IR direct albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidr_ai.185301-187712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidr_ai,1878-01,1902-12,187801-190212,near IR direct albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidr_ai.187801-190212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidr_ai,1903-01,1927-12,190301-192712,near IR direct albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidr_ai.190301-192712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidr_ai,1928-01,1952-12,192801-195212,near IR direct albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidr_ai.192801-195212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidr_ai,1953-01,1977-12,195301-197712,near IR direct albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidr_ai.195301-197712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidr_ai,1978-01,2002-12,197801-200212,near IR direct albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidr_ai.197801-200212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alidr_ai,2003-01,2017-12,200301-201712,near IR direct albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alidr_ai.200301-201712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alvdf_ai,1653-01,1677-12,165301-167712,visible diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alvdf_ai.165301-167712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alvdf_ai,1678-01,1702-12,167801-170212,visible diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alvdf_ai.167801-170212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alvdf_ai,1703-01,1727-12,170301-172712,visible diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alvdf_ai.170301-172712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alvdf_ai,1728-01,1752-12,172801-175212,visible diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alvdf_ai.172801-175212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alvdf_ai,1753-01,1777-12,175301-177712,visible diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alvdf_ai.175301-177712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alvdf_ai,1778-01,1802-12,177801-180212,visible diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alvdf_ai.177801-180212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alvdf_ai,1803-01,1827-12,180301-182712,visible diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alvdf_ai.180301-182712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alvdf_ai,1828-01,1852-12,182801-185212,visible diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alvdf_ai.182801-185212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alvdf_ai,1853-01,1877-12,185301-187712,visible diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alvdf_ai.185301-187712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alvdf_ai,1878-01,1902-12,187801-190212,visible diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alvdf_ai.187801-190212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alvdf_ai,1903-01,1927-12,190301-192712,visible diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alvdf_ai.190301-192712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alvdf_ai,1928-01,1952-12,192801-195212,visible diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alvdf_ai.192801-195212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alvdf_ai,1953-01,1977-12,195301-197712,visible diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alvdf_ai.195301-197712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alvdf_ai,1978-01,2002-12,197801-200212,visible diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alvdf_ai.197801-200212.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alvdf_ai,2003-01,2017-12,200301-201712,visible diffuse albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alvdf_ai.200301-201712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alvdr_ai,1653-01,1677-12,165301-167712,visible direct albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alvdr_ai.165301-167712.nc
ice,cice.h,g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD,1,alvdr_ai,1678-01,1702-12,167801-170212,visible direct albedo,%,1,month_1,/glade/campaign/cesm/development/bgcwg/projects/GCB_2022/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001/output/ice/proc/tseries/month_1/g.e22.GOMIPECOIAF_JRA-1p4-2018.TL319_g17.GCB_2022.BCRD.001.cice.h.alvdr_ai.167801-170212.nc
